VideoID,StartTime,EndTime,Label,MisalignmentType,Category,FilePath
-4Y0LjkowqY,3.25,8.99,Negative,time_shift,Flute,../data_samples/generated_samples2/-4Y0LjkowqY_3.25_8.99_bad_time_shift.mp4
0-I1-DOC-r8,0.0,2.72,Negative,mute,Flute,../data_samples/generated_samples2/0-I1-DOC-r8_0.00_2.72_bad_mute.mp4
0-I1-DOC-r8,2.72,7.81,Negative,noise,Flute,../data_samples/generated_samples2/0-I1-DOC-r8_2.72_7.81_bad_noise.mp4
0-I1-DOC-r8,7.81,9.86,Positive,None,Flute,../data_samples/generated_samples2/0-I1-DOC-r8_7.81_9.86_good.mp4
-uwEUd-C0bQ,0.0,5.89,Negative,distort,Flute,../data_samples/generated_samples2/-uwEUd-C0bQ_0.00_5.89_bad_distort.mp4
-uwEUd-C0bQ,5.89,8.92,Negative,noise,Flute,../data_samples/generated_samples2/-uwEUd-C0bQ_5.89_8.92_bad_noise.mp4
2BjUyKgD-8w,0.0,3.76,Negative,mute,Flute,../data_samples/generated_samples2/2BjUyKgD-8w_0.00_3.76_bad_mute.mp4
2BjUyKgD-8w,3.76,7.81,Positive,None,Flute,../data_samples/generated_samples2/2BjUyKgD-8w_3.76_7.81_good.mp4
2BjUyKgD-8w,7.81,9.93,Negative,distort,Flute,../data_samples/generated_samples2/2BjUyKgD-8w_7.81_9.93_bad_distort.mp4
-EZa50z-sqw,0.0,3.05,Positive,None,Flute,../data_samples/generated_samples2/-EZa50z-sqw_0.00_3.05_good.mp4
-EZa50z-sqw,3.05,8.55,Positive,None,Flute,../data_samples/generated_samples2/-EZa50z-sqw_3.05_8.55_good.mp4
1sjmFJzDG0o,0.0,4.8,Positive,None,Flute,../data_samples/generated_samples2/1sjmFJzDG0o_0.00_4.80_good.mp4
1sjmFJzDG0o,4.8,8.59,Negative,distort,Flute,../data_samples/generated_samples2/1sjmFJzDG0o_4.80_8.59_bad_distort.mp4
0IJtUPRU6BY,0.0,2.63,Negative,mute,Flute,../data_samples/generated_samples2/0IJtUPRU6BY_0.00_2.63_bad_mute.mp4
0IJtUPRU6BY,2.63,6.23,Negative,distort,Flute,../data_samples/generated_samples2/0IJtUPRU6BY_2.63_6.23_bad_distort.mp4
0IJtUPRU6BY,6.23,8.36,Negative,time_shift,Flute,../data_samples/generated_samples2/0IJtUPRU6BY_6.23_8.36_bad_time_shift.mp4
1vFdPpeld54,0.0,2.72,Negative,distort,Flute,../data_samples/generated_samples2/1vFdPpeld54_0.00_2.72_bad_distort.mp4
1vFdPpeld54,2.72,5.15,Positive,None,Flute,../data_samples/generated_samples2/1vFdPpeld54_2.72_5.15_good.mp4
1vFdPpeld54,5.15,9.88,Negative,mute,Flute,../data_samples/generated_samples2/1vFdPpeld54_5.15_9.88_bad_mute.mp4
1t9dIA0lR-k,0.0,2.26,Positive,None,Flute,../data_samples/generated_samples2/1t9dIA0lR-k_0.00_2.26_good.mp4
1t9dIA0lR-k,2.26,5.63,Negative,time_shift,Flute,../data_samples/generated_samples2/1t9dIA0lR-k_2.26_5.63_bad_time_shift.mp4
1t9dIA0lR-k,5.63,9.06,Negative,time_shift,Flute,../data_samples/generated_samples2/1t9dIA0lR-k_5.63_9.06_bad_time_shift.mp4
-BTusKdsjjA,0.0,2.62,Negative,distort,Flute,../data_samples/generated_samples2/-BTusKdsjjA_0.00_2.62_bad_distort.mp4
-BTusKdsjjA,2.62,6.5,Negative,time_shift,Flute,../data_samples/generated_samples2/-BTusKdsjjA_2.62_6.50_bad_time_shift.mp4
-BTusKdsjjA,6.5,9.46,Negative,distort,Flute,../data_samples/generated_samples2/-BTusKdsjjA_6.50_9.46_bad_distort.mp4
-rZxQqq2YpU,0.0,2.85,Negative,mute,Flute,../data_samples/generated_samples2/-rZxQqq2YpU_0.00_2.85_bad_mute.mp4
-rZxQqq2YpU,2.85,5.7,Negative,noise,Flute,../data_samples/generated_samples2/-rZxQqq2YpU_2.85_5.70_bad_noise.mp4
-rZxQqq2YpU,5.7,7.75,Positive,None,Flute,../data_samples/generated_samples2/-rZxQqq2YpU_5.70_7.75_good.mp4
-rZxQqq2YpU,7.75,9.94,Positive,None,Flute,../data_samples/generated_samples2/-rZxQqq2YpU_7.75_9.94_good.mp4
1HJCaZaF_TE,0.0,2.28,Negative,noise,Flute,../data_samples/generated_samples2/1HJCaZaF_TE_0.00_2.28_bad_noise.mp4
1HJCaZaF_TE,2.28,5.9,Negative,noise,Flute,../data_samples/generated_samples2/1HJCaZaF_TE_2.28_5.90_bad_noise.mp4
1HJCaZaF_TE,5.9,8.53,Positive,None,Flute,../data_samples/generated_samples2/1HJCaZaF_TE_5.90_8.53_good.mp4
0sDQRjQ1fcg,0.0,2.37,Negative,noise,Flute,../data_samples/generated_samples2/0sDQRjQ1fcg_0.00_2.37_bad_noise.mp4
0sDQRjQ1fcg,2.37,7.98,Positive,None,Flute,../data_samples/generated_samples2/0sDQRjQ1fcg_2.37_7.98_good.mp4
0sDQRjQ1fcg,7.98,9.99,Negative,distort,Flute,../data_samples/generated_samples2/0sDQRjQ1fcg_7.98_9.99_bad_distort.mp4
1JCAUjzgee8,0.0,3.93,Negative,mute,Flute,../data_samples/generated_samples2/1JCAUjzgee8_0.00_3.93_bad_mute.mp4
1JCAUjzgee8,3.93,8.07,Negative,time_shift,Flute,../data_samples/generated_samples2/1JCAUjzgee8_3.93_8.07_bad_time_shift.mp4
02IujCknWXY,0.0,5.13,Positive,None,Flute,../data_samples/generated_samples2/02IujCknWXY_0.00_5.13_good.mp4
02IujCknWXY,5.13,8.84,Negative,mute,Flute,../data_samples/generated_samples2/02IujCknWXY_5.13_8.84_bad_mute.mp4
0gTirOSN_i4,0.0,2.06,Negative,mute,Flute,../data_samples/generated_samples2/0gTirOSN_i4_0.00_2.06_bad_mute.mp4
0gTirOSN_i4,2.06,7.65,Positive,None,Flute,../data_samples/generated_samples2/0gTirOSN_i4_2.06_7.65_good.mp4
0gTirOSN_i4,7.65,9.98,Negative,mute,Flute,../data_samples/generated_samples2/0gTirOSN_i4_7.65_9.98_bad_mute.mp4
0NDdfOUfupI,0.0,4.08,Positive,None,Flute,../data_samples/generated_samples2/0NDdfOUfupI_0.00_4.08_good.mp4
0NDdfOUfupI,4.08,6.09,Negative,time_shift,Flute,../data_samples/generated_samples2/0NDdfOUfupI_4.08_6.09_bad_time_shift.mp4
0NDdfOUfupI,6.09,8.95,Positive,None,Flute,../data_samples/generated_samples2/0NDdfOUfupI_6.09_8.95_good.mp4
142TlfBU5PY,0.0,4.98,Positive,None,Flute,../data_samples/generated_samples2/142TlfBU5PY_0.00_4.98_good.mp4
142TlfBU5PY,4.98,7.55,Negative,noise,Flute,../data_samples/generated_samples2/142TlfBU5PY_4.98_7.55_bad_noise.mp4
142TlfBU5PY,7.55,9.86,Negative,noise,Flute,../data_samples/generated_samples2/142TlfBU5PY_7.55_9.86_bad_noise.mp4
-QMzUFcZM7w,0.0,5.81,Positive,None,Flute,../data_samples/generated_samples2/-QMzUFcZM7w_0.00_5.81_good.mp4
-QMzUFcZM7w,5.81,9.94,Negative,mute,Flute,../data_samples/generated_samples2/-QMzUFcZM7w_5.81_9.94_bad_mute.mp4
1OcpIkB_Kio,0.0,2.06,Positive,None,Flute,../data_samples/generated_samples2/1OcpIkB_Kio_0.00_2.06_good.mp4
1OcpIkB_Kio,2.06,7.65,Negative,distort,Flute,../data_samples/generated_samples2/1OcpIkB_Kio_2.06_7.65_bad_distort.mp4
1OcpIkB_Kio,7.65,9.83,Negative,distort,Flute,../data_samples/generated_samples2/1OcpIkB_Kio_7.65_9.83_bad_distort.mp4
0Ptziqr4tBc,0.0,3.41,Negative,noise,Flute,../data_samples/generated_samples2/0Ptziqr4tBc_0.00_3.41_bad_noise.mp4
0Ptziqr4tBc,3.41,8.72,Negative,distort,Flute,../data_samples/generated_samples2/0Ptziqr4tBc_3.41_8.72_bad_distort.mp4
0LRrqxDqL6s,8.0,10.0,Positive,None,Flute,../data_samples/generated_samples2/0LRrqxDqL6s_8.00_10.00_good.mp4
0QHxl_qa77U,0.0,4.17,Negative,mute,Flute,../data_samples/generated_samples2/0QHxl_qa77U_0.00_4.17_bad_mute.mp4
0QHxl_qa77U,4.17,7.63,Positive,None,Flute,../data_samples/generated_samples2/0QHxl_qa77U_4.17_7.63_good.mp4
0QHxl_qa77U,7.63,9.94,Positive,None,Flute,../data_samples/generated_samples2/0QHxl_qa77U_7.63_9.94_good.mp4
-EykObuahN0,0.0,5.22,Negative,mute,Flute,../data_samples/generated_samples2/-EykObuahN0_0.00_5.22_bad_mute.mp4
-EykObuahN0,5.22,7.51,Positive,None,Flute,../data_samples/generated_samples2/-EykObuahN0_5.22_7.51_good.mp4
-EykObuahN0,7.51,9.83,Negative,time_shift,Flute,../data_samples/generated_samples2/-EykObuahN0_7.51_9.83_bad_time_shift.mp4
0RIc6mwDRaQ,0.0,3.16,Negative,distort,Flute,../data_samples/generated_samples2/0RIc6mwDRaQ_0.00_3.16_bad_distort.mp4
0RIc6mwDRaQ,3.16,6.84,Positive,None,Flute,../data_samples/generated_samples2/0RIc6mwDRaQ_3.16_6.84_good.mp4
0RIc6mwDRaQ,6.84,9.1,Positive,None,Flute,../data_samples/generated_samples2/0RIc6mwDRaQ_6.84_9.10_good.mp4
22DapbNwnUY,0.0,4.57,Positive,None,Flute,../data_samples/generated_samples2/22DapbNwnUY_0.00_4.57_good.mp4
-JUE1yeH0FY,0.0,3.4,Negative,mute,Flute,../data_samples/generated_samples2/-JUE1yeH0FY_0.00_3.40_bad_mute.mp4
-JUE1yeH0FY,3.4,8.58,Positive,None,Flute,../data_samples/generated_samples2/-JUE1yeH0FY_3.40_8.58_good.mp4
-QVO0p4jbho,0.0,4.03,Negative,distort,Flute,../data_samples/generated_samples2/-QVO0p4jbho_0.00_4.03_bad_distort.mp4
-QVO0p4jbho,4.03,7.09,Positive,None,Flute,../data_samples/generated_samples2/-QVO0p4jbho_4.03_7.09_good.mp4
-QVO0p4jbho,7.09,9.69,Positive,None,Flute,../data_samples/generated_samples2/-QVO0p4jbho_7.09_9.69_good.mp4
2GnUD9XypV8,0.0,5.6,Positive,None,Flute,../data_samples/generated_samples2/2GnUD9XypV8_0.00_5.60_good.mp4
2GnUD9XypV8,5.6,8.59,Negative,mute,Flute,../data_samples/generated_samples2/2GnUD9XypV8_5.60_8.59_bad_mute.mp4
-HpCjiutVuE,4.0,7.34,Negative,noise,Flute,../data_samples/generated_samples2/-HpCjiutVuE_4.00_7.34_bad_noise.mp4
-HpCjiutVuE,7.34,9.97,Negative,noise,Flute,../data_samples/generated_samples2/-HpCjiutVuE_7.34_9.97_bad_noise.mp4
00rzcEOCB5U,0.0,4.47,Negative,noise,Flute,../data_samples/generated_samples2/00rzcEOCB5U_0.00_4.47_bad_noise.mp4
00rzcEOCB5U,4.47,7.86,Negative,noise,Flute,../data_samples/generated_samples2/00rzcEOCB5U_4.47_7.86_bad_noise.mp4
00rzcEOCB5U,7.86,9.87,Negative,mute,Flute,../data_samples/generated_samples2/00rzcEOCB5U_7.86_9.87_bad_mute.mp4
-ub8zdZ6YS8,0.0,4.07,Positive,None,Flute,../data_samples/generated_samples2/-ub8zdZ6YS8_0.00_4.07_good.mp4
-ub8zdZ6YS8,4.07,7.79,Positive,None,Flute,../data_samples/generated_samples2/-ub8zdZ6YS8_4.07_7.79_good.mp4
-ub8zdZ6YS8,7.79,9.81,Negative,mute,Flute,../data_samples/generated_samples2/-ub8zdZ6YS8_7.79_9.81_bad_mute.mp4
-dKiaWqUJf0,0.0,5.35,Positive,None,Flute,../data_samples/generated_samples2/-dKiaWqUJf0_0.00_5.35_good.mp4
-dKiaWqUJf0,5.35,7.77,Positive,None,Flute,../data_samples/generated_samples2/-dKiaWqUJf0_5.35_7.77_good.mp4
-dKiaWqUJf0,7.77,9.84,Positive,None,Flute,../data_samples/generated_samples2/-dKiaWqUJf0_7.77_9.84_good.mp4
-bja0Dc1s7o,0.0,3.75,Positive,None,Flute,../data_samples/generated_samples2/-bja0Dc1s7o_0.00_3.75_good.mp4
-bja0Dc1s7o,3.75,8.27,Positive,None,Flute,../data_samples/generated_samples2/-bja0Dc1s7o_3.75_8.27_good.mp4
0p1f15EtJ0Y,6.0,9.14,Positive,None,Flute,../data_samples/generated_samples2/0p1f15EtJ0Y_6.00_9.14_good.mp4
1ECScX5ai4k,0.0,4.23,Positive,None,Flute,../data_samples/generated_samples2/1ECScX5ai4k_0.00_4.23_good.mp4
02uvuZ2KlJA,0.0,5.93,Negative,noise,Flute,../data_samples/generated_samples2/02uvuZ2KlJA_0.00_5.93_bad_noise.mp4
02uvuZ2KlJA,5.93,9.24,Positive,None,Flute,../data_samples/generated_samples2/02uvuZ2KlJA_5.93_9.24_good.mp4
0B89rImrFoc,0.0,4.61,Positive,None,Flute,../data_samples/generated_samples2/0B89rImrFoc_0.00_4.61_good.mp4
0B89rImrFoc,4.61,7.36,Negative,mute,Flute,../data_samples/generated_samples2/0B89rImrFoc_4.61_7.36_bad_mute.mp4
0B89rImrFoc,7.36,9.48,Positive,None,Flute,../data_samples/generated_samples2/0B89rImrFoc_7.36_9.48_good.mp4
0RHYjEmz14Q,0.0,3.1,Positive,None,Flute,../data_samples/generated_samples2/0RHYjEmz14Q_0.00_3.10_good.mp4
0RHYjEmz14Q,3.1,8.84,Positive,None,Flute,../data_samples/generated_samples2/0RHYjEmz14Q_3.10_8.84_good.mp4
0-SnwMhYG1k,0.0,3.84,Negative,mute,Flute,../data_samples/generated_samples2/0-SnwMhYG1k_0.00_3.84_bad_mute.mp4
0-SnwMhYG1k,3.84,8.22,Positive,None,Flute,../data_samples/generated_samples2/0-SnwMhYG1k_3.84_8.22_good.mp4
1X-GaM6yDjw,0.0,2.37,Negative,mute,Flute,../data_samples/generated_samples2/1X-GaM6yDjw_0.00_2.37_bad_mute.mp4
1X-GaM6yDjw,2.37,6.35,Positive,None,Flute,../data_samples/generated_samples2/1X-GaM6yDjw_2.37_6.35_good.mp4
1X-GaM6yDjw,6.35,8.95,Negative,time_shift,Flute,../data_samples/generated_samples2/1X-GaM6yDjw_6.35_8.95_bad_time_shift.mp4
13ZUFe58LH4,0.0,5.84,Negative,mute,Flute,../data_samples/generated_samples2/13ZUFe58LH4_0.00_5.84_bad_mute.mp4
13ZUFe58LH4,5.84,8.0,Negative,noise,Flute,../data_samples/generated_samples2/13ZUFe58LH4_5.84_8.00_bad_noise.mp4
13ZUFe58LH4,8.0,10.0,Positive,None,Flute,../data_samples/generated_samples2/13ZUFe58LH4_8.00_10.00_good.mp4
-faXMDW9jUw,0.0,3.2,Positive,None,Flute,../data_samples/generated_samples2/-faXMDW9jUw_0.00_3.20_good.mp4
-faXMDW9jUw,3.2,8.81,Positive,None,Flute,../data_samples/generated_samples2/-faXMDW9jUw_3.20_8.81_good.mp4
-sfV2dSHbiU,0.0,5.9,Negative,noise,Flute,../data_samples/generated_samples2/-sfV2dSHbiU_0.00_5.90_bad_noise.mp4
-sfV2dSHbiU,5.9,9.99,Negative,time_shift,Flute,../data_samples/generated_samples2/-sfV2dSHbiU_5.90_9.99_bad_time_shift.mp4
-XrLFOaZxa0,0.0,4.42,Positive,None,Flute,../data_samples/generated_samples2/-XrLFOaZxa0_0.00_4.42_good.mp4
-XrLFOaZxa0,4.42,8.34,Positive,None,Flute,../data_samples/generated_samples2/-XrLFOaZxa0_4.42_8.34_good.mp4
-OdAfi6xZWM,0.0,5.47,Negative,noise,Flute,../data_samples/generated_samples2/-OdAfi6xZWM_0.00_5.47_bad_noise.mp4
-OdAfi6xZWM,5.47,7.76,Positive,None,Flute,../data_samples/generated_samples2/-OdAfi6xZWM_5.47_7.76_good.mp4
-OdAfi6xZWM,7.76,9.81,Positive,None,Flute,../data_samples/generated_samples2/-OdAfi6xZWM_7.76_9.81_good.mp4
-pn6MtEWQKk,0.0,4.91,Negative,mute,Flute,../data_samples/generated_samples2/-pn6MtEWQKk_0.00_4.91_bad_mute.mp4
-pn6MtEWQKk,4.91,9.81,Negative,noise,Flute,../data_samples/generated_samples2/-pn6MtEWQKk_4.91_9.81_bad_noise.mp4
19c36lShGlo,0.0,5.81,Negative,distort,Flute,../data_samples/generated_samples2/19c36lShGlo_0.00_5.81_bad_distort.mp4
19c36lShGlo,5.81,8.57,Negative,distort,Flute,../data_samples/generated_samples2/19c36lShGlo_5.81_8.57_bad_distort.mp4
2187lj8WdCo,0.0,4.05,Positive,None,Flute,../data_samples/generated_samples2/2187lj8WdCo_0.00_4.05_good.mp4
2187lj8WdCo,4.05,7.63,Positive,None,Flute,../data_samples/generated_samples2/2187lj8WdCo_4.05_7.63_good.mp4
2187lj8WdCo,7.63,9.7,Negative,distort,Flute,../data_samples/generated_samples2/2187lj8WdCo_7.63_9.70_bad_distort.mp4
-jHHCTHxDp4,0.0,2.41,Positive,None,Flute,../data_samples/generated_samples2/-jHHCTHxDp4_0.00_2.41_good.mp4
-jHHCTHxDp4,2.41,7.58,Positive,None,Flute,../data_samples/generated_samples2/-jHHCTHxDp4_2.41_7.58_good.mp4
-jHHCTHxDp4,7.58,9.83,Negative,distort,Flute,../data_samples/generated_samples2/-jHHCTHxDp4_7.58_9.83_bad_distort.mp4
0Yk2jwVJCjk,0.0,5.53,Negative,distort,Flute,../data_samples/generated_samples2/0Yk2jwVJCjk_0.00_5.53_bad_distort.mp4
0Yk2jwVJCjk,5.53,8.58,Negative,distort,Flute,../data_samples/generated_samples2/0Yk2jwVJCjk_5.53_8.58_bad_distort.mp4
-w6CrjqhlfU,0.0,2.8,Positive,None,Flute,../data_samples/generated_samples2/-w6CrjqhlfU_0.00_2.80_good.mp4
-w6CrjqhlfU,2.8,6.21,Negative,noise,Flute,../data_samples/generated_samples2/-w6CrjqhlfU_2.80_6.21_bad_noise.mp4
-w6CrjqhlfU,6.21,9.82,Positive,None,Flute,../data_samples/generated_samples2/-w6CrjqhlfU_6.21_9.82_good.mp4
11sQB4lQ-VU,0.0,5.83,Negative,distort,Flute,../data_samples/generated_samples2/11sQB4lQ-VU_0.00_5.83_bad_distort.mp4
11sQB4lQ-VU,5.83,8.38,Positive,None,Flute,../data_samples/generated_samples2/11sQB4lQ-VU_5.83_8.38_good.mp4
0KmQB2IFeh8,0.0,2.46,Positive,None,Flute,../data_samples/generated_samples2/0KmQB2IFeh8_0.00_2.46_good.mp4
0KmQB2IFeh8,2.46,7.7,Negative,noise,Flute,../data_samples/generated_samples2/0KmQB2IFeh8_2.46_7.70_bad_noise.mp4
0KmQB2IFeh8,7.7,9.83,Positive,None,Flute,../data_samples/generated_samples2/0KmQB2IFeh8_7.70_9.83_good.mp4
-y1Pkp5n1Ak,0.0,2.86,Positive,None,Flute,../data_samples/generated_samples2/-y1Pkp5n1Ak_0.00_2.86_good.mp4
-y1Pkp5n1Ak,2.86,6.35,Negative,time_shift,Flute,../data_samples/generated_samples2/-y1Pkp5n1Ak_2.86_6.35_bad_time_shift.mp4
-y1Pkp5n1Ak,6.35,8.59,Positive,None,Flute,../data_samples/generated_samples2/-y1Pkp5n1Ak_6.35_8.59_good.mp4
1e-wZqDtiAM,0.0,3.86,Positive,None,Flute,../data_samples/generated_samples2/1e-wZqDtiAM_0.00_3.86_good.mp4
1e-wZqDtiAM,3.86,9.04,Positive,None,Flute,../data_samples/generated_samples2/1e-wZqDtiAM_3.86_9.04_good.mp4
0McmdH07r7w,0.0,3.54,Positive,None,Flute,../data_samples/generated_samples2/0McmdH07r7w_0.00_3.54_good.mp4
0McmdH07r7w,3.54,7.95,Negative,time_shift,Flute,../data_samples/generated_samples2/0McmdH07r7w_3.54_7.95_bad_time_shift.mp4
0McmdH07r7w,7.95,9.98,Negative,distort,Flute,../data_samples/generated_samples2/0McmdH07r7w_7.95_9.98_bad_distort.mp4
1YAwus2Z5CY,0.0,2.95,Positive,None,Flute,../data_samples/generated_samples2/1YAwus2Z5CY_0.00_2.95_good.mp4
1YAwus2Z5CY,2.95,4.97,Positive,None,Flute,../data_samples/generated_samples2/1YAwus2Z5CY_2.95_4.97_good.mp4
-VMucqAakNE,0.0,5.21,Negative,noise,Flute,../data_samples/generated_samples2/-VMucqAakNE_0.00_5.21_bad_noise.mp4
-VMucqAakNE,5.21,8.6,Negative,noise,Flute,../data_samples/generated_samples2/-VMucqAakNE_5.21_8.60_bad_noise.mp4
0N4yv1wNM5Y,0.0,4.41,Positive,None,Flute,../data_samples/generated_samples2/0N4yv1wNM5Y_0.00_4.41_good.mp4
0N4yv1wNM5Y,4.41,8.53,Negative,time_shift,Flute,../data_samples/generated_samples2/0N4yv1wNM5Y_4.41_8.53_bad_time_shift.mp4
04jso9gS26M,0.0,5.13,Negative,mute,Flute,../data_samples/generated_samples2/04jso9gS26M_0.00_5.13_bad_mute.mp4
04jso9gS26M,5.13,8.78,Positive,None,Flute,../data_samples/generated_samples2/04jso9gS26M_5.13_8.78_good.mp4
0bgXSHa41o4,0.0,5.37,Positive,None,Flute,../data_samples/generated_samples2/0bgXSHa41o4_0.00_5.37_good.mp4
0bgXSHa41o4,5.37,8.43,Negative,time_shift,Flute,../data_samples/generated_samples2/0bgXSHa41o4_5.37_8.43_bad_time_shift.mp4
-lfNkn9lZt4,0.0,3.88,Negative,mute,Flute,../data_samples/generated_samples2/-lfNkn9lZt4_0.00_3.88_bad_mute.mp4
-lfNkn9lZt4,3.88,9.2,Negative,mute,Flute,../data_samples/generated_samples2/-lfNkn9lZt4_3.88_9.20_bad_mute.mp4
-CXPQTCphQE,0.0,5.01,Negative,distort,Flute,../data_samples/generated_samples2/-CXPQTCphQE_0.00_5.01_bad_distort.mp4
-CXPQTCphQE,5.01,8.21,Positive,None,Flute,../data_samples/generated_samples2/-CXPQTCphQE_5.01_8.21_good.mp4
1oUnMi52e9Q,5.0,8.18,Negative,distort,Flute,../data_samples/generated_samples2/1oUnMi52e9Q_5.00_8.18_bad_distort.mp4
1mhn6Do2W2o,0.0,5.39,Positive,None,Flute,../data_samples/generated_samples2/1mhn6Do2W2o_0.00_5.39_good.mp4
1mhn6Do2W2o,5.39,9.91,Negative,time_shift,Flute,../data_samples/generated_samples2/1mhn6Do2W2o_5.39_9.91_bad_time_shift.mp4
1rCcmrAW9ns,0.0,2.9,Negative,distort,Flute,../data_samples/generated_samples2/1rCcmrAW9ns_0.00_2.90_bad_distort.mp4
1rCcmrAW9ns,2.9,8.2,Positive,None,Flute,../data_samples/generated_samples2/1rCcmrAW9ns_2.90_8.20_good.mp4
0biR8Pad0FQ,0.0,2.68,Negative,distort,Flute,../data_samples/generated_samples2/0biR8Pad0FQ_0.00_2.68_bad_distort.mp4
0biR8Pad0FQ,2.68,5.44,Positive,None,Flute,../data_samples/generated_samples2/0biR8Pad0FQ_2.68_5.44_good.mp4
0biR8Pad0FQ,5.44,9.75,Negative,time_shift,Flute,../data_samples/generated_samples2/0biR8Pad0FQ_5.44_9.75_bad_time_shift.mp4
-HRf0jsWypE,0.0,2.19,Negative,mute,Ukulele,../data_samples/generated_samples2/-HRf0jsWypE_0.00_2.19_bad_mute.mp4
-HRf0jsWypE,2.19,5.05,Positive,None,Ukulele,../data_samples/generated_samples2/-HRf0jsWypE_2.19_5.05_good.mp4
19obIgE_LqM,0.0,5.7,Positive,None,Ukulele,../data_samples/generated_samples2/19obIgE_LqM_0.00_5.70_good.mp4
19obIgE_LqM,5.7,9.04,Positive,None,Ukulele,../data_samples/generated_samples2/19obIgE_LqM_5.70_9.04_good.mp4
1ydZZWtDpz0,7.0,9.32,Positive,None,Ukulele,../data_samples/generated_samples2/1ydZZWtDpz0_7.00_9.32_good.mp4
1ce0pV5sgpQ,0.0,4.26,Negative,distort,Ukulele,../data_samples/generated_samples2/1ce0pV5sgpQ_0.00_4.26_bad_distort.mp4
16cpSo6bBCE,0.0,4.67,Negative,distort,Ukulele,../data_samples/generated_samples2/16cpSo6bBCE_0.00_4.67_bad_distort.mp4
16cpSo6bBCE,4.67,8.41,Negative,mute,Ukulele,../data_samples/generated_samples2/16cpSo6bBCE_4.67_8.41_bad_mute.mp4
1L8VgRiLyIc,0.0,5.09,Negative,mute,Ukulele,../data_samples/generated_samples2/1L8VgRiLyIc_0.00_5.09_bad_mute.mp4
1L8VgRiLyIc,5.09,8.49,Positive,None,Ukulele,../data_samples/generated_samples2/1L8VgRiLyIc_5.09_8.49_good.mp4
-ydzVCB1oNg,0.0,4.64,Positive,None,Ukulele,../data_samples/generated_samples2/-ydzVCB1oNg_0.00_4.64_good.mp4
-ydzVCB1oNg,4.64,9.11,Positive,None,Ukulele,../data_samples/generated_samples2/-ydzVCB1oNg_4.64_9.11_good.mp4
0YEjsePnwAQ,0.0,2.3,Negative,distort,Ukulele,../data_samples/generated_samples2/0YEjsePnwAQ_0.00_2.30_bad_distort.mp4
0YEjsePnwAQ,2.3,6.28,Positive,None,Ukulele,../data_samples/generated_samples2/0YEjsePnwAQ_2.30_6.28_good.mp4
0YEjsePnwAQ,6.28,8.65,Negative,time_shift,Ukulele,../data_samples/generated_samples2/0YEjsePnwAQ_6.28_8.65_bad_time_shift.mp4
-IT9xQaXudA,0.0,2.83,Negative,mute,Ukulele,../data_samples/generated_samples2/-IT9xQaXudA_0.00_2.83_bad_mute.mp4
-IT9xQaXudA,2.83,7.19,Negative,noise,Ukulele,../data_samples/generated_samples2/-IT9xQaXudA_2.83_7.19_bad_noise.mp4
-IT9xQaXudA,7.19,9.62,Positive,None,Ukulele,../data_samples/generated_samples2/-IT9xQaXudA_7.19_9.62_good.mp4
1qrOjqPExcA,0.0,2.0,Positive,None,Ukulele,../data_samples/generated_samples2/1qrOjqPExcA_0.00_2.00_good.mp4
0cKUAJ9rr0M,4.0,9.67,Negative,distort,Ukulele,../data_samples/generated_samples2/0cKUAJ9rr0M_4.00_9.67_bad_distort.mp4
1MFXSBjJbtM,0.0,5.47,Positive,None,Ukulele,../data_samples/generated_samples2/1MFXSBjJbtM_0.00_5.47_good.mp4
1MFXSBjJbtM,5.47,8.77,Positive,None,Ukulele,../data_samples/generated_samples2/1MFXSBjJbtM_5.47_8.77_good.mp4
2UMJkuaqulA,0.0,3.11,Positive,None,Ukulele,../data_samples/generated_samples2/2UMJkuaqulA_0.00_3.11_good.mp4
2UMJkuaqulA,3.11,5.77,Positive,None,Ukulele,../data_samples/generated_samples2/2UMJkuaqulA_3.11_5.77_good.mp4
2UMJkuaqulA,5.77,8.45,Negative,time_shift,Ukulele,../data_samples/generated_samples2/2UMJkuaqulA_5.77_8.45_bad_time_shift.mp4
00xh5DNtdQ4,0.0,2.44,Negative,distort,Ukulele,../data_samples/generated_samples2/00xh5DNtdQ4_0.00_2.44_bad_distort.mp4
00xh5DNtdQ4,2.44,4.51,Negative,mute,Ukulele,../data_samples/generated_samples2/00xh5DNtdQ4_2.44_4.51_bad_mute.mp4
00xh5DNtdQ4,4.51,8.12,Positive,None,Ukulele,../data_samples/generated_samples2/00xh5DNtdQ4_4.51_8.12_good.mp4
19SU_fqaZek,0.0,5.71,Positive,None,Ukulele,../data_samples/generated_samples2/19SU_fqaZek_0.00_5.71_good.mp4
19SU_fqaZek,5.71,7.9,Negative,distort,Ukulele,../data_samples/generated_samples2/19SU_fqaZek_5.71_7.90_bad_distort.mp4
19SU_fqaZek,7.9,9.94,Negative,time_shift,Ukulele,../data_samples/generated_samples2/19SU_fqaZek_7.90_9.94_bad_time_shift.mp4
0A2v8L5O664,0.0,3.09,Negative,noise,Ukulele,../data_samples/generated_samples2/0A2v8L5O664_0.00_3.09_bad_noise.mp4
0A2v8L5O664,3.09,5.48,Negative,noise,Ukulele,../data_samples/generated_samples2/0A2v8L5O664_3.09_5.48_bad_noise.mp4
